Electricity Pricing [$],6h Prediction Electricity Pricing [$],12h Prediction Electricity Pricing [$],24h Prediction Electricity Pricing [$]
0.51,0.16,0.37,0.51
0.43,0.13,0.47,0.45
0.37,0.13,0.51,0.39
0.28,0.12,0.55,0.37
0.28,0.13,0.53,0.33
0.2,0.21,0.51,0.3
0.16,0.37,0.51,0.32
0.13,0.47,0.5,0.3
0.13,0.51,0.53,0.28
0.12,0.55,0.58,0.27
0.13,0.53,0.62,0.31
0.21,0.51,0.63,0.35
0.37,0.51,0.51,0.48
0.47,0.5,0.45,0.69
0.51,0.53,0.39,0.79
0.55,0.58,0.37,0.69
0.53,0.62,0.33,0.65
0.51,0.63,0.3,0.47
0.51,0.51,0.32,0.4
0.5,0.45,0.3,0.38
0.53,0.39,0.28,0.35
0.58,0.37,0.27,0.32
0.62,0.33,0.31,0.32
0.63,0.3,0.35,0.31
0.51,0.32,0.48,0.31
0.45,0.3,0.69,0.31
0.39,0.28,0.79,0.31
0.37,0.27,0.69,0.31
0.33,0.31,0.65,0.31
0.3,0.35,0.47,0.28
0.32,0.48,0.4,0.2
0.3,0.69,0.38,0.19
0.28,0.79,0.35,0.19
0.27,0.69,0.32,0.18
0.31,0.65,0.32,0.19
0.35,0.47,0.31,0.2
0.48,0.4,0.31,0.24
0.69,0.38,0.31,0.3
0.79,0.35,0.31,0.34
0.69,0.32,0.31,0.35
0.65,0.32,0.31,0.35
0.47,0.31,0.28,0.35
0.4,0.31,0.2,0.34
0.38,0.31,0.19,0.34
0.35,0.31,0.19,0.34
0.32,0.31,0.18,0.35
0.32,0.31,0.19,0.36
0.31,0.28,0.2,0.37
0.31,0.2,0.24,0.37
0.31,0.19,0.3,0.36
0.31,0.19,0.34,0.34
0.31,0.18,0.35,0.32
0.31,0.19,0.35,0.3
0.28,0.2,0.35,0.28
0.2,0.24,0.34,0.28
0.19,0.3,0.34,0.27
0.19,0.34,0.34,0.27
0.18,0.35,0.35,0.24
0.19,0.35,0.36,0.23
0.2,0.35,0.37,0.25
0.24,0.34,0.37,0.29
0.3,0.34,0.36,0.35
0.34,0.34,0.34,0.45
0.35,0.35,0.32,0.38
0.35,0.36,0.3,0.36
0.35,0.37,0.28,0.34
0.34,0.37,0.28,0.31
0.34,0.36,0.27,0.3
0.34,0.34,0.27,0.23
0.35,0.32,0.24,0.2
0.36,0.3,0.23,0.2
0.37,0.28,0.25,0.19
0.37,0.28,0.29,0.19
0.36,0.27,0.35,0.18
0.34,0.27,0.45,0.17
0.32,0.24,0.38,0.15
0.3,0.23,0.36,0.12
0.28,0.25,0.34,0.08
0.28,0.29,0.31,0.01
0.27,0.35,0.3,0
0.27,0.45,0.23,0
0.24,0.38,0.2,0
0.23,0.36,0.2,0
0.25,0.34,0.19,0
0.29,0.31,0.19,0.01
0.35,0.3,0.18,0.02
0.45,0.23,0.17,0.03
0.38,0.2,0.15,0.03
0.36,0.2,0.12,0.03
0.34,0.19,0.08,0.03
0.31,0.19,0.01,0.03
0.3,0.18,0,0.02
0.23,0.17,0,0.03
0.2,0.15,0,0.03
0.2,0.12,0,0.05
0.19,0.08,0,0.07
0.19,0.01,0.01,0.05
0.18,0,0.02,0.02
0.17,0,0.03,0.01
0.15,0,0.03,0.01
0.12,0,0.03,0
0.08,0,0.03,0
0.01,0.01,0.03,-0.01
0,0.02,0.02,-0.02
0,0.03,0.03,-0.02
0,0.03,0.03,-0.02
0,0.03,0.05,-0.02
0,0.03,0.07,-0.02
0.01,0.03,0.05,-0.01
0.02,0.02,0.02,0
0.03,0.03,0.01,0
0.03,0.03,0.01,0.01
0.03,0.05,0,0.01
0.03,0.07,0,0.02
0.03,0.05,-0.01,0.02
0.02,0.02,-0.02,0.02
0.03,0.01,-0.02,0.02
0.03,0.01,-0.02,0.02
0.05,0,-0.02,0.05
0.07,0,-0.02,0.08
0.05,-0.01,-0.01,0.06
0.02,-0.02,0,0.1
0.01,-0.02,0,0.06
0.01,-0.02,0.01,0.05
0,-0.02,0.01,0.06
0,-0.02,0.02,0.05
-0.01,-0.01,0.02,0.11
-0.02,0,0.02,0.12
-0.02,0,0.02,0.13
-0.02,0.01,0.02,0.15
-0.02,0.01,0.05,0.17
-0.02,0.02,0.08,0.18
-0.01,0.02,0.06,0.2
0,0.02,0.1,0.23
0,0.02,0.06,0.26
0.01,0.02,0.05,0.31
0.01,0.05,0.06,0.31
0.02,0.08,0.05,0.31
0.02,0.06,0.11,0.32
0.02,0.1,0.12,0.32
0.02,0.06,0.13,0.33
0.02,0.05,0.15,0.34
0.05,0.06,0.17,0.36
0.08,0.05,0.18,0.36
0.06,0.11,0.2,0.32
0.1,0.12,0.23,0.31
0.06,0.13,0.26,0.26
0.05,0.15,0.31,0.31
0.06,0.17,0.31,0.29
0.05,0.18,0.31,0.2
0.11,0.2,0.32,0.27
0.12,0.23,0.32,0.26
0.13,0.26,0.33,0.26
0.15,0.31,0.34,0.26
0.17,0.31,0.36,0.26
0.18,0.31,0.36,0.26
0.2,0.32,0.32,0.33
0.23,0.32,0.31,0.37
0.26,0.33,0.26,0.39
0.31,0.34,0.31,0.38
0.31,0.36,0.29,0.4
0.31,0.36,0.2,0.5
0.32,0.32,0.27,0.5
0.32,0.31,0.26,0.79
0.33,0.26,0.26,0.79
0.34,0.31,0.26,0.77
0.36,0.29,0.26,0.79
0.36,0.2,0.26,0.61
0.32,0.27,0.33,0.42
0.31,0.26,0.37,0.34
0.26,0.26,0.39,0.29
0.31,0.26,0.38,0.26
0.29,0.26,0.4,0.22
0.2,0.26,0.5,0.18
0.27,0.33,0.5,0.19
0.26,0.37,0.79,0.18
0.26,0.39,0.79,0.18
0.26,0.38,0.77,0.18
0.26,0.4,0.79,0.18
0.26,0.5,0.61,0.18
0.33,0.5,0.42,0.18
0.37,0.79,0.34,0.19
0.39,0.79,0.29,0.2
0.38,0.77,0.26,0.19
0.4,0.79,0.22,0.19
0.5,0.61,0.18,0.19
0.5,0.42,0.19,0.19
0.79,0.34,0.18,0.19
0.79,0.29,0.18,0.19
0.77,0.26,0.18,0.19
0.79,0.22,0.18,0.19
0.61,0.18,0.18,0.19
0.42,0.19,0.18,0.19
0.34,0.18,0.19,0.19
0.29,0.18,0.2,0.19
0.26,0.18,0.19,0.19
0.22,0.18,0.19,0.18
0.18,0.18,0.19,0.16
0.19,0.18,0.19,0.18
0.18,0.19,0.19,0.18
0.18,0.2,0.19,0.18
0.18,0.19,0.19,0.18
0.18,0.19,0.19,0.18
0.18,0.19,0.19,0.19
0.18,0.19,0.19,0.2
0.19,0.19,0.19,0.25
0.2,0.19,0.19,0.3
0.19,0.19,0.19,0.3
0.19,0.19,0.18,0.3
0.19,0.19,0.16,0.3
0.19,0.19,0.18,0.29
0.19,0.19,0.18,0.29
0.19,0.19,0.18,0.29
0.19,0.19,0.18,0.29
0.19,0.18,0.18,0.29
0.19,0.16,0.19,0.29
0.19,0.18,0.2,0.29
0.19,0.18,0.25,0.26
0.19,0.18,0.3,0.25
0.19,0.18,0.3,0.2
0.18,0.18,0.3,0.2
0.16,0.19,0.3,0.2
0.18,0.2,0.29,0.3
0.18,0.25,0.29,0.25
0.18,0.3,0.29,0.18
0.18,0.3,0.29,0.15
0.18,0.3,0.29,0.15
0.19,0.3,0.29,0.18
0.2,0.29,0.29,0.35
0.25,0.29,0.26,0.39
0.3,0.29,0.25,0.41
0.3,0.29,0.2,0.4
0.3,0.29,0.2,0.4
0.3,0.29,0.2,0.4
0.29,0.29,0.3,0.4
0.29,0.26,0.25,0.39
0.29,0.25,0.18,0.38
0.29,0.2,0.15,0.4
0.29,0.2,0.15,0.4
0.29,0.2,0.18,0.4
0.29,0.3,0.35,0.38
0.26,0.25,0.39,0.37
0.25,0.18,0.41,0.37
0.2,0.15,0.4,0.37
0.2,0.15,0.4,0.36
0.2,0.18,0.4,0.33
0.3,0.35,0.4,0.4
0.25,0.39,0.39,0.38
0.18,0.41,0.38,0.38
0.15,0.4,0.4,0.37
0.15,0.4,0.4,0.36
0.18,0.4,0.4,0.37
0.35,0.4,0.38,0.4
0.39,0.39,0.37,0.4
0.41,0.38,0.37,0.41
0.4,0.4,0.37,0.43
0.4,0.4,0.36,0.47
0.4,0.4,0.33,0.48
0.4,0.38,0.4,0.45
0.39,0.37,0.38,0.45
0.38,0.37,0.38,0.46
0.4,0.37,0.37,0.49
0.4,0.36,0.36,0.51
0.4,0.33,0.37,0.52
0.38,0.4,0.4,0.52
0.37,0.38,0.4,0.52
0.37,0.38,0.41,0.52
0.37,0.37,0.43,0.51
0.36,0.36,0.47,0.47
0.33,0.37,0.48,0.46
0.4,0.4,0.45,0.46
0.38,0.4,0.45,0.47
0.38,0.41,0.46,0.52
0.37,0.43,0.49,0.53
0.36,0.47,0.51,0.54
0.37,0.48,0.52,0.56
0.4,0.45,0.52,0.58
0.4,0.45,0.52,0.56
0.41,0.46,0.52,0.66
0.43,0.49,0.51,1.04
0.47,0.51,0.47,1.8
0.48,0.52,0.46,1.89
0.45,0.52,0.46,1.89
0.45,0.52,0.47,0.92
0.46,0.52,0.52,0.79
0.49,0.51,0.53,0.73
0.51,0.47,0.54,0.71
0.52,0.46,0.56,0.65
0.52,0.46,0.58,0.53
0.52,0.47,0.56,0.49
0.52,0.52,0.66,0.48
0.51,0.53,1.04,0.42
0.47,0.54,1.8,0.41
0.46,0.56,1.89,0.4
0.46,0.58,1.89,0.42
0.47,0.56,0.92,0.41
0.52,0.66,0.79,0.4
0.53,1.04,0.73,0.4
0.54,1.8,0.71,0.4
0.56,1.89,0.65,0.4
0.58,1.89,0.53,0.39
0.56,0.92,0.49,0.4
0.66,0.79,0.48,0.42
1.04,0.73,0.42,0.45
1.8,0.71,0.41,0.47
1.89,0.65,0.4,0.51
1.89,0.53,0.42,0.5
0.92,0.49,0.41,0.51
0.79,0.48,0.4,0.52
0.73,0.42,0.4,0.55
0.71,0.41,0.4,0.6
0.65,0.4,0.4,0.58
0.53,0.42,0.39,0.59
0.49,0.41,0.4,0.53
0.48,0.4,0.42,0.53
0.42,0.4,0.45,0.52
0.41,0.4,0.47,0.51
0.4,0.4,0.51,0.5
0.42,0.39,0.5,1.43
0.41,0.4,0.51,0.62
0.4,0.42,0.52,0.65
0.4,0.45,0.55,0.56
0.4,0.47,0.6,0.53
0.4,0.51,0.58,0.55
0.39,0.5,0.59,0.98
0.4,0.51,0.53,2.2
0.42,0.52,0.53,3.07
0.45,0.55,0.52,3.14
0.47,0.6,0.51,2.83
0.51,0.58,0.5,2.53
0.5,0.59,1.43,2.22
0.51,0.53,0.62,2.22
0.52,0.53,0.65,2.2
0.55,0.52,0.56,2.18
0.6,0.51,0.53,2.31
0.58,0.5,0.55,2.63
0.59,1.43,0.98,2.72
0.53,0.62,2.2,2.1
0.53,0.65,3.07,2.09
0.52,0.56,3.14,1.84
0.51,0.53,2.83,0.74
0.5,0.55,2.53,0.53
1.43,0.98,2.22,0.98
0.62,2.2,2.22,0.74
0.65,3.07,2.2,0.62
0.56,3.14,2.18,0.54
0.53,2.83,2.31,0.51
0.55,2.53,2.63,0.53
0.98,2.22,2.72,0.56
2.2,2.22,2.1,0.57
3.07,2.2,2.09,0.75
3.14,2.18,1.84,0.68
2.83,2.31,0.74,0.63
2.53,2.63,0.53,0.62
2.22,2.72,0.98,0.6
2.22,2.1,0.74,0.56
2.2,2.09,0.62,0.56
2.18,1.84,0.54,0.6
2.31,0.74,0.51,0.61
2.63,0.53,0.53,0.55
2.72,0.98,0.56,0.57
2.1,0.74,0.57,0.56
2.09,0.62,0.75,0.61
1.84,0.54,0.68,0.57
0.74,0.51,0.63,0.54
0.53,0.53,0.62,0.5
0.98,0.56,0.6,0.46
0.74,0.57,0.56,0.45
0.62,0.75,0.56,0.45
0.54,0.68,0.6,0.43
0.51,0.63,0.61,0.43
0.53,0.62,0.55,0.44
0.56,0.6,0.57,0.47
0.57,0.56,0.56,0.51
0.75,0.56,0.61,0.57
0.68,0.6,0.57,0.61
0.63,0.61,0.54,0.6
0.62,0.55,0.5,0.62
0.6,0.57,0.46,0.76
0.56,0.56,0.45,0.58
0.56,0.61,0.45,0.65
0.6,0.57,0.43,0.54
0.61,0.54,0.43,0.58
0.55,0.5,0.44,0.54
0.57,0.46,0.47,0.52
0.56,0.45,0.51,0.59
0.61,0.45,0.57,0.59
0.57,0.43,0.61,0.55
0.54,0.43,0.6,0.52
0.5,0.44,0.62,0.5
0.46,0.47,0.76,0.55
0.45,0.51,0.58,0.53
0.45,0.57,0.65,0.53
0.43,0.61,0.54,0.53
0.43,0.6,0.58,0.54
0.44,0.62,0.54,0.57
0.47,0.76,0.52,0.62
0.51,0.58,0.59,0.68
0.57,0.65,0.59,0.85
0.61,0.54,0.55,0.84
0.6,0.58,0.52,0.84
0.62,0.54,0.5,0.79
0.76,0.52,0.55,0.75
0.58,0.59,0.53,0.74
0.65,0.59,0.53,0.7
0.54,0.55,0.53,0.72
0.58,0.52,0.54,0.73
0.54,0.5,0.57,0.74
0.52,0.55,0.62,0.73
0.59,0.53,0.68,0.71
0.59,0.53,0.85,0.72
0.55,0.53,0.84,0.71
0.52,0.54,0.84,0.69
0.5,0.57,0.79,0.61
0.55,0.62,0.75,0.62
0.53,0.68,0.74,0.61
0.53,0.85,0.7,0.61
0.53,0.84,0.72,0.6
0.54,0.84,0.73,0.6
0.57,0.79,0.74,0.61
0.62,0.75,0.73,0.66
0.68,0.74,0.71,0.67
0.85,0.7,0.72,0.69
0.84,0.72,0.71,0.71
0.84,0.73,0.69,0.71
0.79,0.74,0.61,0.66
0.75,0.73,0.62,0.65
0.74,0.71,0.61,0.63
0.7,0.72,0.61,0.65
0.72,0.71,0.6,0.67
0.73,0.69,0.6,0.68
0.74,0.61,0.61,0.69
0.73,0.62,0.66,0.67
0.71,0.61,0.67,0.62
0.72,0.61,0.69,0.6
0.71,0.6,0.71,0.6
0.69,0.6,0.71,0.59
0.61,0.61,0.66,0.58
0.62,0.66,0.65,0.6
0.61,0.67,0.63,0.59
0.61,0.69,0.65,0.58
0.6,0.71,0.67,0.58
0.6,0.71,0.68,0.58
0.61,0.66,0.69,0.59
0.66,0.65,0.67,0.6
0.67,0.63,0.62,0.62
0.69,0.65,0.6,0.62
0.71,0.67,0.6,0.65
0.71,0.68,0.59,0.72
0.66,0.69,0.58,0.73
0.65,0.67,0.6,0.76
0.63,0.62,0.59,0.76
0.65,0.6,0.58,0.81
0.67,0.6,0.58,0.87
0.68,0.59,0.58,0.87
0.69,0.58,0.59,0.83
0.67,0.6,0.6,0.84
0.62,0.59,0.62,0.85
0.6,0.58,0.62,0.79
0.6,0.58,0.65,0.75
0.59,0.58,0.72,0.73
0.58,0.59,0.73,0.63
0.6,0.6,0.76,0.62
0.59,0.62,0.76,0.6
0.58,0.62,0.81,0.59
0.58,0.65,0.87,0.58
0.58,0.72,0.87,0.57
0.59,0.73,0.83,0.55
0.6,0.76,0.84,0.55
0.62,0.76,0.85,0.55
0.62,0.81,0.79,0.54
0.65,0.87,0.75,0.56
0.72,0.87,0.73,0.56
0.73,0.83,0.63,0.55
0.76,0.84,0.62,0.54
0.76,0.85,0.6,0.54
0.81,0.79,0.59,0.56
0.87,0.75,0.58,0.58
0.87,0.73,0.57,0.59
0.83,0.63,0.55,0.6
0.84,0.62,0.55,0.6
0.85,0.6,0.55,0.63
0.79,0.59,0.54,0.62
0.75,0.58,0.56,0.61
0.73,0.57,0.56,0.61
0.63,0.55,0.55,0.6
0.62,0.55,0.54,0.61
0.6,0.55,0.54,0.62
0.59,0.54,0.56,0.65
0.58,0.56,0.58,0.66
0.57,0.56,0.59,0.67
0.55,0.55,0.6,0.7
0.55,0.54,0.6,0.73
0.55,0.54,0.63,0.86
0.54,0.56,0.62,1.05
0.56,0.58,0.61,1.03
0.56,0.59,0.61,0.94
0.55,0.6,0.6,0.81
0.54,0.6,0.61,0.8
0.54,0.63,0.62,0.79
0.56,0.62,0.65,0.79
0.58,0.61,0.66,0.81
0.59,0.61,0.67,0.81
0.6,0.6,0.7,0.77
0.6,0.61,0.73,0.78
0.63,0.62,0.86,0.77
0.62,0.65,1.05,0.78
0.61,0.66,1.03,0.75
0.61,0.67,0.94,0.73
0.6,0.7,0.81,0.71
0.61,0.73,0.8,0.72
0.62,0.86,0.79,0.71
0.65,1.05,0.79,0.71
0.66,1.03,0.81,0.72
0.67,0.94,0.81,0.74
0.7,0.81,0.77,0.84
0.73,0.8,0.78,0.88
0.86,0.79,0.77,0.98
1.05,0.79,0.78,1.13
1.03,0.81,0.75,1.56
0.94,0.81,0.73,1.56
0.81,0.77,0.71,2.07
0.8,0.78,0.72,2.53
0.79,0.77,0.71,3.12
0.79,0.78,0.71,3.51
0.81,0.75,0.72,4.53
0.81,0.73,0.74,4.63
0.77,0.71,0.84,5.04
0.78,0.72,0.88,4.89
0.77,0.71,0.98,4.66
0.78,0.71,1.13,4.02
0.75,0.72,1.56,3.36
0.73,0.74,1.56,2.99
0.71,0.84,2.07,2.56
0.72,0.88,2.53,2.77
0.71,0.98,3.12,2.68
0.71,1.13,3.51,2.65
0.72,1.56,4.53,2.61
0.74,1.56,4.63,2.68
0.84,2.07,5.04,2.72
0.88,2.53,4.89,3.28
0.98,3.12,4.66,4.49
1.13,3.51,4.02,4.94
1.56,4.53,3.36,4.95
1.56,4.63,2.99,4.9
2.07,5.04,2.56,4.99
2.53,4.89,2.77,4.65
3.12,4.66,2.68,4.65
3.51,4.02,2.65,4.8
4.53,3.36,2.61,4.74
4.63,2.99,2.68,4.94
5.04,2.56,2.72,5.2
4.89,2.77,3.28,5.12
4.66,2.68,4.49,4.81
4.02,2.65,4.94,4.28
3.36,2.61,4.95,3.56
2.99,2.68,4.9,3.2
2.56,2.72,4.99,2.74
2.77,3.28,4.65,2.79
2.68,4.49,4.65,2.75
2.65,4.94,4.8,2.59
2.61,4.95,4.74,2.57
2.68,4.9,4.94,2.56
2.72,4.99,5.2,2.81
3.28,4.65,5.12,2.89
4.49,4.65,4.81,3.73
4.94,4.8,4.28,4.13
4.95,4.74,3.56,4.29
4.9,4.94,3.2,3.79
4.99,5.2,2.74,3.62
4.65,5.12,2.79,3.61
4.65,4.81,2.75,3.68
4.8,4.28,2.59,3.79
4.74,3.56,2.57,4.1
4.94,3.2,2.56,4.11
5.2,2.74,2.81,4.81
5.12,2.79,2.89,3.82
4.81,2.75,3.73,3.74
4.28,2.59,4.13,3.77
3.56,2.57,4.29,3.41
3.2,2.56,3.79,2.56
2.74,2.81,3.62,2.19
2.79,2.89,3.61,2.05
2.75,3.73,3.68,1.76
2.59,4.13,3.79,1.5
2.57,4.29,4.1,1.44
2.56,3.79,4.11,1.44
2.81,3.62,4.81,1.58
2.89,3.61,3.82,1.85
3.73,3.68,3.74,3.05
4.13,3.79,3.77,4.31
4.29,4.1,3.41,4
3.79,4.11,2.56,3.75
3.62,4.81,2.19,3.58
3.61,3.82,2.05,3.58
3.68,3.74,1.76,3.72
3.79,3.77,1.5,3.14
4.1,3.41,1.44,2.86
4.11,2.56,1.44,2.89
4.81,2.19,1.58,3.59
3.82,2.05,1.85,3.23
3.74,1.76,3.05,3.05
3.77,1.5,4.31,2.59
3.41,1.44,4,2.85
2.56,1.44,3.75,2.76
2.19,1.58,3.58,2.54
2.05,1.85,3.58,2.38
1.76,3.05,3.72,2.36
1.5,4.31,3.14,2.32
1.44,4,2.86,2.26
1.44,3.75,2.89,2.31
1.58,3.58,3.59,2.44
1.85,3.58,3.23,2.51
3.05,3.72,3.05,2.52
4.31,3.14,2.59,2.55
4,2.86,2.85,2.75
3.75,2.89,2.76,2.96
3.58,3.59,2.54,3.01
3.58,3.23,2.38,2.88
3.72,3.05,2.36,2.85
3.14,2.59,2.32,2.87
2.86,2.85,2.26,3
2.89,2.76,2.31,3.08
3.59,2.54,2.44,3.11
3.23,2.38,2.51,3.02
3.05,2.36,2.52,2.82
2.59,2.32,2.55,2.71
2.85,2.26,2.75,2.7
2.76,2.31,2.96,2.64
2.54,2.44,3.01,2.48
2.38,2.51,2.88,2.38
2.36,2.52,2.85,2.27
2.32,2.55,2.87,2.38
2.26,2.75,3,2.17
2.31,2.96,3.08,2.16
2.44,3.01,3.11,2.2
2.51,2.88,3.02,2.18
2.52,2.85,2.82,2.3
2.55,2.87,2.71,2.63
2.75,3,2.7,2.9
2.96,3.08,2.64,3.02
3.01,3.11,2.48,3.08
2.88,3.02,2.38,3.06
2.85,2.82,2.27,3.03
2.87,2.71,2.38,3.06
3,2.7,2.17,3.07
3.08,2.64,2.16,3.24
3.11,2.48,2.2,3.47
3.02,2.38,2.18,3.04
2.82,2.27,2.3,3.01
2.71,2.38,2.63,2.69
2.7,2.17,2.9,2.78
2.64,2.16,3.02,2.65
2.48,2.2,3.08,2.47
2.38,2.18,3.06,2.11
2.27,2.3,3.03,1.97
2.38,2.63,3.06,1.85
2.17,2.9,3.07,1.83
2.16,3.02,3.24,1.66
2.2,3.08,3.47,1.6
2.18,3.06,3.04,1.66
2.3,3.03,3.01,2
2.63,3.06,2.69,2.45
2.9,3.07,2.78,2.7
3.02,3.24,2.65,3.04
3.08,3.47,2.47,3.08
3.06,3.04,2.11,3.02
3.03,3.01,1.97,3.08
3.06,2.69,1.85,2.74
3.07,2.78,1.83,2.22
3.24,2.65,1.66,2.06
3.47,2.47,1.6,1.7
3.04,2.11,1.66,1.54
3.01,1.97,2,1.62
2.69,1.85,2.45,1.67
2.78,1.83,2.7,1.57
2.65,1.66,3.04,1.45
2.47,1.6,3.08,1.24
2.11,1.66,3.02,1.01
1.97,2,3.08,0.94
1.85,2.45,2.74,0.92
1.83,2.7,2.22,0.94
1.66,3.04,2.06,0.96
1.6,3.08,1.7,1.03
1.66,3.02,1.54,1.02
2,3.08,1.62,1.47
2.45,2.74,1.67,1.68
2.7,2.22,1.57,1.78
3.04,2.06,1.45,1.81
3.08,1.7,1.24,1.83
3.02,1.54,1.01,2.03
3.08,1.62,0.94,2.1
2.74,1.67,0.92,2.27
2.22,1.57,0.94,2.35
2.06,1.45,0.96,2.55
1.7,1.24,1.03,2.63
1.54,1.01,1.02,2.7
1.62,0.94,1.47,2.71
1.67,0.92,1.68,2.77
1.57,0.94,1.78,2.85
1.45,0.96,1.81,2.86
1.24,1.03,1.83,2.76
1.01,1.02,2.03,2.77
0.94,1.47,2.1,2.46
0.92,1.68,2.27,2.13
0.94,1.78,2.35,2.09
0.96,1.81,2.55,2.41
1.03,1.83,2.63,2.39
1.02,2.03,2.7,2.13
1.47,2.1,2.71,2.03
1.68,2.27,2.77,2.01
1.78,2.35,2.85,1.84
1.81,2.55,2.86,1.69
1.83,2.63,2.76,1.5
2.03,2.7,2.77,1.45
2.1,2.71,2.46,1.38
2.27,2.77,2.13,1.4
2.35,2.85,2.09,1.48
2.55,2.86,2.41,1.82
2.63,2.76,2.39,1.94
2.7,2.77,2.13,2.01
2.71,2.46,2.03,2.1
2.77,2.13,2.01,2.25
2.85,2.09,1.84,2.75
2.86,2.41,1.69,2.53
2.76,2.39,1.5,2.37
2.77,2.13,1.45,3.12
2.46,2.03,1.38,2.97
2.13,2.01,1.4,2.85
2.09,1.84,1.48,2.85
2.41,1.69,1.82,2.91
2.39,1.5,1.94,3.15
2.13,1.45,2.01,3.27
2.03,1.38,2.1,3.9
2.01,1.4,2.25,3.66
1.84,1.48,2.75,2.85
1.69,1.82,2.53,2.54
1.5,1.94,2.37,2.51
1.45,2.01,3.12,2.25
1.38,2.1,2.97,2.09
1.4,2.25,2.85,2.35
1.48,2.75,2.85,2.4
1.82,2.53,2.91,2.5
1.94,2.37,3.15,2.54
2.01,3.12,3.27,2.88
2.1,2.97,3.9,2.96
2.25,2.85,3.66,2.93
2.75,2.85,2.85,2.89
2.53,2.91,2.54,3.05
2.37,3.15,2.51,2.55
3.12,3.27,2.25,2.72
2.97,3.9,2.09,2.51
2.85,3.66,2.35,2.5
2.85,2.85,2.4,2.48
2.91,2.54,2.5,2.5
3.15,2.51,2.54,2.5
3.27,2.25,2.88,2.49
3.9,2.09,2.96,2.8
3.66,2.35,2.93,3.29
2.85,2.4,2.89,3.37
2.54,2.5,3.05,3.37
2.51,2.54,2.55,3.38
2.25,2.88,2.72,3.5
2.09,2.96,2.51,3.38
2.35,2.93,2.5,3.24
2.4,2.89,2.48,3.15
2.5,3.05,2.5,3.05
2.54,2.55,2.5,3.08
2.88,2.72,2.49,3.33
2.96,2.51,2.8,3.37
2.93,2.5,3.29,3.31
2.89,2.48,3.37,2.75
3.05,2.5,3.37,2.9
2.55,2.5,3.38,2.82
2.72,2.49,3.5,2.69
2.51,2.8,3.38,2.63
2.5,3.29,3.24,2.63
2.48,3.37,3.15,2.5
2.5,3.37,3.05,2.56
2.5,3.38,3.08,2.58
2.49,3.5,3.33,2.42
2.8,3.38,3.37,2.21
3.29,3.24,3.31,2.32
3.37,3.15,2.75,2.37
3.37,3.05,2.9,2.37
3.38,3.08,2.82,2.38
3.5,3.33,2.69,2.38
3.38,3.37,2.63,2.35
3.24,3.31,2.63,2.35
3.15,2.75,2.5,2.41
3.05,2.9,2.56,2.47
3.08,2.82,2.58,2.5
3.33,2.69,2.42,2.44
3.37,2.63,2.21,2.53
3.31,2.63,2.32,2.6
2.75,2.5,2.37,2.53
2.9,2.56,2.37,2.78
2.82,2.58,2.38,2.65
2.69,2.42,2.38,3.09
2.63,2.21,2.35,2.68
2.63,2.32,2.35,2.55
2.5,2.37,2.41,2.43
2.56,2.37,2.47,2.39
2.58,2.38,2.5,2.46
2.42,2.38,2.44,2.4
2.21,2.35,2.53,2.17
2.32,2.35,2.6,2.18
2.37,2.41,2.53,2.38
2.37,2.47,2.78,2.51
2.38,2.5,2.65,2.57
2.38,2.44,3.09,2.65
2.35,2.53,2.68,2.66
2.35,2.6,2.55,2.68
2.41,2.53,2.43,2.61
2.47,2.78,2.39,2.66
2.5,2.65,2.46,2.66
2.44,3.09,2.4,2.66
2.53,2.68,2.17,2.54
2.6,2.55,2.18,2.51
2.53,2.43,2.38,2.48
2.78,2.39,2.51,2.64
2.65,2.46,2.57,2.54
3.09,2.4,2.65,2.53
2.68,2.17,2.66,2.55
2.55,2.18,2.68,2.54
2.43,2.38,2.61,2.54
2.39,2.51,2.66,2.54
2.46,2.57,2.66,2.65
2.4,2.65,2.66,2.73
2.17,2.66,2.54,3.51
2.18,2.68,2.51,4.17
2.38,2.61,2.48,3.77
2.51,2.66,2.64,3.7
2.57,2.66,2.54,3.35
2.65,2.66,2.53,3.34
2.66,2.54,2.55,3.35
2.68,2.51,2.54,3.34
2.61,2.48,2.54,3.33
2.66,2.64,2.54,3.12
2.66,2.54,2.65,3.14
2.66,2.53,2.73,3.09
2.54,2.55,3.51,3.07
2.51,2.54,4.17,3.28
2.48,2.54,3.77,2.55
2.64,2.54,3.7,2.67
2.54,2.65,3.35,2.12
2.53,2.73,3.34,2.91
2.55,3.51,3.35,2.75
2.54,4.17,3.34,2.59
2.54,3.77,3.33,2.57
2.54,3.7,3.12,2.88
2.65,3.35,3.14,3.24
2.73,3.34,3.09,3.17
3.51,3.35,3.07,4.39
4.17,3.34,3.28,4.69
3.77,3.33,2.55,4.72
3.7,3.12,2.67,4.75
3.35,3.14,2.12,4.87
3.34,3.09,2.91,4.95
3.35,3.07,2.75,5.28
3.34,3.28,2.59,5.28
3.33,2.55,2.57,5.34
3.12,2.67,2.88,4.87
3.14,2.12,3.24,4.56
3.09,2.91,3.17,4.54
3.07,2.75,4.39,4.47
3.28,2.59,4.69,4.44
2.55,2.57,4.72,3.74
2.67,2.88,4.75,3.39
2.12,3.24,4.87,2.99
2.91,3.17,4.95,2.85
2.75,4.39,5.28,2.83
2.59,4.69,5.28,2.81
2.57,4.72,5.34,2.91
2.88,4.75,4.87,2.93
